Periodo,Mes,Institucion,Sector,Subsector,Molecula,Producto_Referencia,Presentacion_Sintetica,Unidades_Sell_Out_Sinteticas,Precio_Unitario_Sintetico_MXN,Importe_Sell_Out_Sintetico_MXN,Objetivo_Unidades,Cumplimiento_vs_Objetivo_pct,Variacion_MoM_pct,Pacientes_Estimados,Dias_Stock_Out,Inventario_Cierre_Unidades,Cobertura_Dias_Estimada,KPI_Auditoria,Nivel_Oportunidad
2026-04,Abril,Instituto Nacional de Cardiología Ignacio Chávez,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,0.4286,3,0,7,70,Amarillo,Seguimiento
2026-04,Abril,Instituto Nacional de Cardiología Ignacio Chávez,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,4,0.75,0.4286,3,3,5,50,Rojo,Intervención comercial / acceso
2026-04,Abril,Instituto Nacional de Cardiología Ignacio Chávez,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,4,1,0.4286,4,0,11,82.5,Amarillo,Seguimiento
2026-04,Abril,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,7,0.8571,3.1429,6,3,14,70,Rojo,Intervención comercial / acceso
2026-04,Abril,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,3.1429,3,1,8,80,Amarillo,Seguimiento
2026-04,Abril,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,3.1429,2,0,6,90,Amarillo,Seguimiento
2026-04,Abril,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,7,1,3.1429,7,0,16,68.6,Amarillo,Seguimiento
2026-04,Abril,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,3.1429,5,0,18,108,Amarillo,Seguimiento
2026-04,Abril,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,6,1,3.1429,6,0,8,40,Amarillo,Seguimiento
2026-04,Abril,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,11,25800,283800,11,1,4,11,0,23,62.7,Amarillo,Seguimiento
2026-04,Abril,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,14,25800,361200,17,0.8235,4,14,2,32,68.6,Rojo,Intervención comercial / acceso
2026-04,Abril,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,14,25800,361200,17,0.8235,4,14,4,28,60,Rojo,Intervención comercial / acceso
2026-04,Abril,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,14,25800,361200,15,0.9333,4,14,0,35,75,Rojo,Intervención comercial / acceso
2026-04,Abril,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,12,25800,309600,12,1,4,12,0,25,62.5,Amarillo,Seguimiento
2026-04,Abril,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,4,0.25,,1,0,4,120,Rojo,Intervención comercial / acceso
2026-04,Abril,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,5,0.6,,3,1,7,70,Rojo,Intervención comercial / acceso
2026-04,Abril,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,,3,0,4,40,Amarillo,Seguimiento
2026-04,Abril,Instituto Nacional de Pediatría,Secretaría de Salud Federal,Instituto Nacional de Salud / Pediatría,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,-0.6,2,0,4,60,Amarillo,Seguimiento
2026-05,Mayo,UMAE Hospital General CMN La Raza Dr. Gaudencio González Garza,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,4,1,7.4,4,1,14,105,Amarillo,Seguimiento
2026-05,Mayo,UMAE Hospital General CMN La Raza Dr. Gaudencio González Garza,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,12,25800,309600,13,0.9231,7.4,12,0,29,72.5,Rojo,Intervención comercial / acceso
2026-05,Mayo,UMAE Hospital General CMN La Raza Dr. Gaudencio González Garza,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,9,25800,232200,9,1,7.4,9,0,17,56.7,Amarillo,Seguimiento
2026-05,Mayo,UMAE Hospital General CMN La Raza Dr. Gaudencio González Garza,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,6,1,7.4,6,0,19,95,Amarillo,Seguimiento
2026-05,Mayo,UMAE Hospital General CMN La Raza Dr. Gaudencio González Garza,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,11,25800,283800,12,0.9167,7.4,11,0,27,73.6,Rojo,Intervención comercial / acceso
2026-05,Mayo,UMAE Hospital de Cardiología CMN Siglo XXI,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,8,0.5,1,4,0,9,67.5,Rojo,Intervención comercial / acceso
2026-05,Mayo,UMAE Hospital de Cardiología CMN Siglo XXI,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,4,1,1,4,0,6,45,Amarillo,Seguimiento
2026-05,Mayo,UMAE Hospital de Especialidades CMN La Raza Dr. Antonio Fraga Mouret,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,10,25800,258000,12,0.8333,0.6111,10,3,17,51,Rojo,Intervención comercial / acceso
2026-05,Mayo,UMAE Hospital de Especialidades CMN La Raza Dr. Antonio Fraga Mouret,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,11,25800,283800,12,0.9167,0.6111,11,0,27,73.6,Rojo,Intervención comercial / acceso
2026-05,Mayo,UMAE Hospital de Especialidades CMN La Raza Dr. Antonio Fraga Mouret,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,8,25800,206400,9,0.8889,0.6111,8,1,17,63.8,Rojo,Intervención comercial / acceso
2026-05,Mayo,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,7,0.8571,-0.027,6,1,18,90,Rojo,Intervención comercial / acceso
2026-05,Mayo,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,8,25800,206400,9,0.8889,-0.027,8,1,24,90,Rojo,Intervención comercial / acceso
2026-05,Mayo,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,9,25800,232200,8,1.125,-0.027,9,0,21,70,Verde,Mantener / expandir
2026-05,Mayo,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,13,25800,335400,13,1,-0.027,13,0,26,60,Amarillo,Seguimiento
2026-05,Mayo,UMAE Hospital de Gineco Obstetricia No. 3 CMN La Raza,IMSS,UMAE / Gineco Obstetricia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,0.5,3,0,6,60,Amarillo,Seguimiento
2026-05,Mayo,UMAE Hospital de Oncología CMN Siglo XXI,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,5,0.2,-0.2857,1,3,3,90,Rojo,Intervención comercial / acceso
2026-05,Mayo,UMAE Hospital de Oncología CMN Siglo XXI,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,-0.2857,2,0,7,105,Amarillo,Seguimiento
2026-05,Mayo,UMAE Hospital de Oncología CMN Siglo XXI,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,-0.2857,2,0,8,120,Amarillo,Seguimiento
2026-05,Mayo,UMAE Hospital de Pediatría CMN Siglo XXI Dr. Silvestre Frenk Freund,IMSS,UMAE / Pediatría,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,4,1,-0.5,4,0,8,60,Amarillo,Seguimiento
2026-05,Mayo,UMAE Hospital de Pediatría CMN Siglo XXI Dr. Silvestre Frenk Freund,IMSS,UMAE / Pediatría,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,6,0.6667,-0.5,4,1,8,60,Rojo,Intervención comercial / acceso
2026-05,Mayo,Centro Médico Nacional 20 de Noviembre,ISSSTE,Centro Médico Nacional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,12,25800,309600,16,0.75,-0.4667,12,4,24,60,Rojo,Intervención comercial / acceso
2026-05,Mayo,Centro Médico Nacional 20 de Noviembre,ISSSTE,Centro Médico Nacional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,11,25800,283800,13,0.8462,-0.4667,11,0,23,62.7,Rojo,Intervención comercial / acceso
2026-05,Mayo,Centro Médico Nacional 20 de Noviembre,ISSSTE,Centro Médico Nacional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,12,25800,309600,13,0.9231,-0.4667,12,1,26,65,Rojo,Intervención comercial / acceso
2026-05,Mayo,Centro Médico Nacional 20 de Noviembre,ISSSTE,Centro Médico Nacional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,-0.4667,5,1,11,66,Amarillo,Seguimiento
2026-05,Mayo,Hospital General Darío Fernández Fierro,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,2,3,0,7,70,Amarillo,Seguimiento
2026-05,Mayo,Hospital General Darío Fernández Fierro,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,5,0.8,2,4,4,6,45,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital General Darío Fernández Fierro,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,4,0.75,2,3,0,10,100,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital General Darío Fernández Fierro,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,2,5,0,11,66,Amarillo,Seguimiento
2026-05,Mayo,Hospital General Tacuba,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,,5,0,10,60,Amarillo,Seguimiento
2026-05,Mayo,Hospital General Tacuba,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,,5,1,11,66,Amarillo,Seguimiento
2026-05,Mayo,Hospital General Tláhuac ISSSTE,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,5,0.8,,4,1,9,67.5,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital General Tláhuac ISSSTE,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,,3,0,7,70,Amarillo,Seguimiento
2026-05,Mayo,Hospital Regional 1° de Octubre,ISSSTE,Hospital Regional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,9,25800,232200,10,0.9,-0.4375,9,0,24,80,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital Regional Lic. Adolfo López Mateos,ISSSTE,Hospital Regional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,9,25800,232200,10,0.9,5.6667,9,1,20,66.7,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital Regional Lic. Adolfo López Mateos,ISSSTE,Hospital Regional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,5.6667,5,0,17,102,Amarillo,Seguimiento
2026-05,Mayo,Hospital Regional Lic. Adolfo López Mateos,ISSSTE,Hospital Regional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,8,0.75,5.6667,6,0,14,70,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital General Ajusco Medio Dra. Obdulia Rodríguez Rodríguez,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,,2,1,2,30,Amarillo,Seguimiento
2026-05,Mayo,Hospital General Dr. Enrique Cabrera,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,,3,0,10,100,Amarillo,Seguimiento
2026-05,Mayo,Hospital General Dr. Enrique Cabrera,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,,3,0,12,120,Amarillo,Seguimiento
2026-05,Mayo,Hospital General Dr. Enrique Cabrera,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,,2,0,8,120,Amarillo,Seguimiento
2026-05,Mayo,Hospital General Dr. Rubén Leñero,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,,1,0,6,180,Amarillo,Seguimiento
2026-05,Mayo,Hospital General Dr. Rubén Leñero,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,7,1,,7,1,14,60,Amarillo,Seguimiento
2026-05,Mayo,Hospital General Dr. Rubén Leñero,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,7,0.8571,,6,1,14,70,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital General Iztapalapa Dr. Juan Ramón de la Fuente,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,5,0.4,-0.8,2,0,6,90,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital General Ticomán,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,-0.5,2,0,3,45,Amarillo,Seguimiento
2026-05,Mayo,Hospital General de Milpa Alta,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,,2,0,3,45,Amarillo,Seguimiento
2026-05,Mayo,Hospital General de Milpa Alta,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,,1,0,0,0,Amarillo,Seguimiento
2026-05,Mayo,Hospital General de Tláhuac Dra. Matilde Petra Montoya Lafragua,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,4,0.75,2.5,3,0,5,50,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital General de Tláhuac Dra. Matilde Petra Montoya Lafragua,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,4,1,2.5,4,0,5,37.5,Amarillo,Seguimiento
2026-05,Mayo,Hospital General de Xoco,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,4,1,0,4,0,8,60,Amarillo,Seguimiento
2026-05,Mayo,Hospital Materno Infantil Inguarán,SEDESA / IMSS-BIENESTAR CDMX,Hospital Materno Infantil,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,,2,0,4,60,Amarillo,Seguimiento
2026-05,Mayo,Hospital Materno Pediátrico Xochimilco,SEDESA / IMSS-BIENESTAR CDMX,Hospital Materno Pediátrico,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,,1,0,3,90,Amarillo,Seguimiento
2026-05,Mayo,Hospital Materno Pediátrico Xochimilco,SEDESA / IMSS-BIENESTAR CDMX,Hospital Materno Pediátrico,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,,2,0,10,150,Amarillo,Seguimiento
2026-05,Mayo,Hospital Pediátrico Coyoacán,SEDESA / IMSS-BIENESTAR CDMX,Hospital Pediátrico,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,5,0.8,0,4,2,9,67.5,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital Pediátrico Iztacalco,SEDESA / IMSS-BIENESTAR CDMX,Hospital Pediátrico,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,-0.3333,2,1,4,60,Amarillo,Seguimiento
2026-05,Mayo,Hospital Pediátrico Iztapalapa,SEDESA / IMSS-BIENESTAR CDMX,Hospital Pediátrico,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,1,2,0,6,90,Amarillo,Seguimiento
2026-05,Mayo,Hospital de Especialidades de la Ciudad de México Dr. Belisario Domínguez,SEDESA / IMSS-BIENESTAR CDMX,Hospital de Especialidades,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,6,1,1.4286,6,1,14,70,Amarillo,Seguimiento
2026-05,Mayo,Hospital de Especialidades de la Ciudad de México Dr. Belisario Domínguez,SEDESA / IMSS-BIENESTAR CDMX,Hospital de Especialidades,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,8,0.875,1.4286,7,0,18,77.1,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital de Especialidades de la Ciudad de México Dr. Belisario Domínguez,SEDESA / IMSS-BIENESTAR CDMX,Hospital de Especialidades,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,1.4286,5,1,14,84,Amarillo,Seguimiento
2026-05,Mayo,Hospital de Especialidades de la Ciudad de México Dr. Belisario Domínguez,SEDESA / IMSS-BIENESTAR CDMX,Hospital de Especialidades,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,8,0.875,1.4286,7,3,19,81.4,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital de Especialidades de la Ciudad de México Dr. Belisario Domínguez,SEDESA / IMSS-BIENESTAR CDMX,Hospital de Especialidades,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,9,25800,232200,9,1,1.4286,9,0,20,66.7,Amarillo,Seguimiento
2026-05,Mayo,Hospital General Dr. Manuel Gea González,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,4,1,-0.7143,4,0,9,67.5,Amarillo,Seguimiento
2026-05,Mayo,Hospital General de México Dr. Eduardo Liceaga,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,9,25800,232200,9,1,2.2917,9,1,21,70,Amarillo,Seguimiento
2026-05,Mayo,Hospital General de México Dr. Eduardo Liceaga,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,13,25800,335400,12,1.0833,2.2917,13,0,28,64.6,Verde,Mantener / expandir
2026-05,Mayo,Hospital General de México Dr. Eduardo Liceaga,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,10,25800,258000,10,1,2.2917,10,1,21,63,Amarillo,Seguimiento
2026-05,Mayo,Hospital General de México Dr. Eduardo Liceaga,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,13,25800,335400,13,1,2.2917,13,1,28,64.6,Amarillo,Seguimiento
2026-05,Mayo,Hospital General de México Dr. Eduardo Liceaga,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,9,25800,232200,9,1,2.2917,9,0,19,63.3,Amarillo,Seguimiento
2026-05,Mayo,Hospital General de México Dr. Eduardo Liceaga,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,14,25800,361200,16,0.875,2.2917,14,2,29,62.1,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital General de México Dr. Eduardo Liceaga,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,11,25800,283800,13,0.8462,2.2917,11,3,19,51.8,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital Infantil de México Federico Gómez,Secretaría de Salud Federal,Instituto Nacional de Salud / Pediatría,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,4,0.75,1.3333,3,1,7,70,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital Infantil de México Federico Gómez,Secretaría de Salud Federal,Instituto Nacional de Salud / Pediatría,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,5,0.8,1.3333,4,1,8,60,Rojo,Intervención comercial / acceso
2026-05,Mayo,Hospital Juárez de México,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,4,1,-0.7647,4,0,8,60,Amarillo,Seguimiento
2026-05,Mayo,Hospital de la Mujer,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,,1,1,7,210,Amarillo,Seguimiento
2026-05,Mayo,Hospital de la Mujer,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,,3,0,11,110,Amarillo,Seguimiento
2026-05,Mayo,Hospital de la Mujer,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,,1,1,0,0,Amarillo,Seguimiento
2026-05,Mayo,Instituto Nacional de Cancerología,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,2,0.5,,1,2,1,30,Rojo,Intervención comercial / acceso
2026-05,Mayo,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,-0.7586,2,1,9,135,Amarillo,Seguimiento
2026-05,Mayo,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,-0.7586,2,0,7,105,Amarillo,Seguimiento
2026-05,Mayo,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,-0.7586,3,0,15,150,Amarillo,Seguimiento
2026-05,Mayo,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,7,1,-0.8923,7,0,18,77.1,Amarillo,Seguimiento
2026-05,Mayo,Instituto Nacional de Pediatría,Secretaría de Salud Federal,Instituto Nacional de Salud / Pediatría,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,-0.5,1,0,6,180,Amarillo,Seguimiento
2026-06,Junio,UMAE Hospital General CMN La Raza Dr. Gaudencio González Garza,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,16,25800,412800,17,0.9412,-0.1905,16,0,34,63.8,Rojo,Intervención comercial / acceso
